Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU40,OUT049,2998.299571
FDK15,OUT045,1478.914305
DRF15,OUT035,2413.128719
FDQ25,OUT017,2816.215174
FDI48,OUT019,82.68847011
FDS49,OUT046,1296.090335
FDV22,OUT046,2508.258924
NCV42,OUT046,1637.576107
FDX26,OUT046,3008.864295
FDI33,OUT018,1198.142416
FDZ14,OUT049,1954.746954
FDG10,OUT013,837.6044457
FDM38,OUT018,622.927701
FDG26,OUT027,5852.273194
FDH46,OUT035,1683.778178
FDN13,OUT018,1445.965886
FDU57,OUT035,2458.287788
NCI06,OUT046,2798.333424
FDM38,OUT045,777.9001422
NCG42,OUT010,251.8737422
FDL39,OUT045,2747.70091
FDT31,OUT019,431.938444
FDV59,OUT013,3285.403252
FDB49,OUT035,1632.827003
FDD58,OUT049,1640.526728
DRN59,OUT046,687.520658
FDX48,OUT049,2414.227347
FDQ11,OUT049,3955.306116
FDY12,OUT049,772.2683263
FDQ11,OUT045,3912.471854
DRI11,OUT017,1824.401598
FDY32,OUT027,4102.941948
FDS51,OUT045,947.3902199
FDR19,OUT010,307.5079668
DRB13,OUT018,2737.483931
FDS21,OUT035,1020.432986
FDQ40,OUT045,2749.817439
NCE55,OUT013,2800.48122
FDX43,OUT027,4214.130548
FDS12,OUT049,2001.244828
DRK01,OUT027,2311.066288
FDN25,OUT017,847.1760128
FDB60,OUT046,3011.522927
FDQ13,OUT017,1284.608529
DRK13,OUT045,2952.64161
DRF25,OUT018,393.043381
NCD42,OUT019,144.9950859
FDW25,OUT045,1276.788255
NCV29,OUT027,4638.32942
NCK42,OUT035,3470.839176
DRJ13,OUT027,4100.794152
DRD15,OUT017,3740.265066
FDM27,OUT045,2395.040016
FDZ50,OUT018,2755.875906
FDC04,OUT046,3725.848898
FDF50,OUT049,2990.783533
FDP15,OUT045,3961.650545
FDK46,OUT035,4127.014368
FDZ56,OUT018,2532.701793
FDY60,OUT049,2439.221453
FDB10,OUT035,3905.174373
FDR57,OUT045,2380.009336
FDU58,OUT049,3011.522927
FDH02,OUT046,1384.477184
FDP48,OUT013,3038.910083
FDI46,OUT035,4016.630357
FDW56,OUT013,3000.447367
NCM19,OUT010,282.6828758
FDS50,OUT027,5577.915171
FDK24,OUT013,638.3593432
FDO36,OUT017,2937.321229
FDK45,OUT027,2587.69283
NCL05,OUT045,653.8615254
FDL32,OUT018,1684.339428
FDA28,OUT049,1999.097032
FDY36,OUT018,950.4393318
FDP32,OUT018,1790.773404
FDL50,OUT046,2003.755427
DRC24,OUT049,2427.450703
NCS18,OUT017,1640.526728
FDD16,OUT017,1157.994162
NCV18,OUT013,1302.417466
FDX07,OUT046,3012.597545
NCZ05,OUT027,2635.246546
NCI31,OUT013,599.8476315
FDK14,OUT049,1263.912712
NCR06,OUT045,598.9916456
NCF54,OUT049,2798.333424
DRG23,OUT010,274.6676494
FDD53,OUT046,647.1119152
NCM31,OUT027,3319.9945
FDT16,OUT017,3981.462025
FDR40,OUT035,1382.638143
DRG25,OUT017,3012.597545
FDT10,OUT035,1025.376745
FDY32,OUT013,2502.32713
FDN50,OUT035,1512.478716
FDZ35,OUT019,186.7363408
NCP54,OUT045,1940.295503
NCD07,OUT035,1683.778178
FDS02,OUT018,2854.318922
DRN59,OUT018,537.2825319
DRB24,OUT013,2428.525321
FDP37,OUT027,3319.9945
DRB01,OUT018,2741.76612
FDR47,OUT046,3001.826661
NCM31,OUT010,241.555171
NCF06,OUT027,5886.224394
NCV17,OUT027,3370.512251
FDS10,OUT049,2798.333424
FDN52,OUT035,1299.632992
FDZ48,OUT013,1822.959849
FDJ48,OUT049,3796.384838
DRB13,OUT027,5039.076872
FDV59,OUT017,3285.403252
FDL32,OUT035,1658.834799
FDZ12,OUT035,2174.460486
NCR06,OUT027,1028.074479
FDP51,OUT017,1977.470133
FDY22,OUT013,2132.547841
FDZ38,OUT049,2794.49694
NCO54,OUT035,878.8405433
FDR23,OUT035,2843.773158
FDM38,OUT049,832.0103169
FDS25,OUT013,1733.607283
FDZ22,OUT013,1270.325836
FDZ20,OUT019,691.7761524
FDD45,OUT010,183.4791715
FDN03,OUT049,3994.118099
NCW30,OUT046,3962.576716
FDY24,OUT027,1467.891681
FDJ26,OUT019,453.0107468
FDM15,OUT049,2435.469424
NCW54,OUT027,1462.194276
FDA23,OUT045,1533.213798
FDA39,OUT019,76.35647798
FDZ12,OUT017,2416.375143
NCB42,OUT046,1894.710742
FDL16,OUT046,742.1195438
FDO24,OUT019,356.9257346
NCP42,OUT046,3012.597545
FDR19,OUT018,2245.860899
DRL01,OUT045,3647.553011
FDV37,OUT046,3259.097574
FDI41,OUT010,291.4545882
FDF58,OUT049,986.7533904
NCF43,OUT018,1858.134831
FDN02,OUT049,3270.565005
NCP41,OUT035,1763.895251
NCY17,OUT027,1196.973368
FDL58,OUT027,5951.464829
NCA30,OUT027,5016.230563
FDE46,OUT018,2165.986333
FDY38,OUT035,3849.911991
NCH29,OUT027,2361.249657
FDO20,OUT045,3824.002852
FDP44,OUT018,1432.2031
FDM02,OUT027,2299.759444
FDJ14,OUT027,2201.293234
FDH04,OUT010,178.7701181
DRK23,OUT046,3848.232474
NCW05,OUT046,1642.796648
FDF12,OUT049,2416.375143
FDL51,OUT019,456.7692798
FDN03,OUT018,3545.957007
DRJ37,OUT049,2414.227347
FDM12,OUT019,405.0046624
FDA16,OUT045,3502.520901
NCB07,OUT017,3000.447367
NCI17,OUT019,207.3915887
FDR51,OUT046,2432.56023
FDJ55,OUT045,3676.266326
NCZ17,OUT013,637.013332
FDU25,OUT013,833.9648964
NCG18,OUT045,1589.042754
DRM11,OUT017,3958.086671
FDH16,OUT035,1501.577385
FDZ04,OUT018,789.8086383
NCX53,OUT035,2249.460687
FDX38,OUT027,1306.94759
FDX09,OUT046,2798.333424
NCW05,OUT018,1504.176227
NCS41,OUT017,2998.421695
FDI26,OUT046,2802.991818
NCZ41,OUT027,3317.968828
NCK06,OUT046,2007.176623
FDX23,OUT027,2365.633871
NCA42,OUT046,2513.402689
FDC20,OUT049,815.0527161
DRC49,OUT018,2159.145319
FDX01,OUT013,1805.608464
FDC08,OUT045,3594.933731
FDC02,OUT017,3936.991695
FDK10,OUT045,2749.817439
DRC24,OUT013,2427.450703
FDW16,OUT019,177.2451529
NCU06,OUT018,3239.577403
DRA59,OUT045,2962.927154
FDR24,OUT019,232.5763576
DRL35,OUT018,428.0213901
FDA49,OUT013,1310.36239
NCC55,OUT046,606.0330748
DRD24,OUT019,239.4073747
NCE55,OUT049,2800.48122
FDT33,OUT045,2774.811545
NCT53,OUT013,2611.490057
FDS26,OUT046,3927.13491
FDL22,OUT018,1235.137731
FDP44,OUT017,1642.674525
FDC52,OUT018,2122.808953
FDI53,OUT010,330.4635019
FDZ23,OUT046,2999.108562
NCT18,OUT013,3038.910083
FDR13,OUT046,1831.713383
FDB09,OUT010,243.8568981
FDZ60,OUT013,1642.674525
FDB11,OUT046,3603.490349
FDC10,OUT018,1738.096842
FDW56,OUT035,3042.360012
FDK14,OUT027,2201.735029
DRE27,OUT027,2335.915686
FDA38,OUT017,3739.072254
FDT11,OUT045,2989.578097
FDP15,OUT035,4174.953017
FDV27,OUT035,1317.86999
FDS36,OUT027,2635.124422
FDY40,OUT027,1315.493463
NCF19,OUT049,743.6129678
FDF53,OUT045,3003.537666
FDS14,OUT027,3807.925709
FDE56,OUT046,998.235196
FDZ19,OUT035,2842.393865
FDZ46,OUT013,1642.674525
FDR16,OUT046,3286.171755
FDG29,OUT018,423.9900493
NCE30,OUT017,3286.171755
FDZ40,OUT046,784.8238428
FDG58,OUT018,2174.009896
DRH03,OUT013,1413.975858
FDZ47,OUT045,1545.647139
FDV04,OUT018,2315.496887
FDZ10,OUT018,1775.908827
FDG46,OUT017,1820.812052
NCF07,OUT045,1520.68636
FDY44,OUT035,3054.774377
FDB21,OUT013,3736.291463
FDS20,OUT035,3082.161533
FDS49,OUT049,1270.089478
FDX55,OUT027,5289.625506
NCQ02,OUT018,2800.730199
FDR25,OUT013,4073.007184
DRG39,OUT045,763.7857582
FDB46,OUT046,3286.171755
NCC30,OUT018,2532.701793
FDE58,OUT035,2002.3887
FDC05,OUT019,410.4278304
FDY15,OUT046,2472.39322
FDG14,OUT046,2418.885741
FDL08,OUT049,3785.897031
FDQ47,OUT013,592.2624071
FDN12,OUT035,1684.587169
FDW10,OUT013,2800.48122
FDD02,OUT035,1868.721897
FDX35,OUT010,476.7122023
FDT35,OUT046,2801.860513
DRN47,OUT019,384.6821319
FDB11,OUT010,452.3439223
FDN20,OUT045,2674.343985
FDB59,OUT035,3309.840807
FDJ58,OUT045,2762.961006
FDU60,OUT046,2798.333424
FDS03,OUT049,1014.420282
FDU40,OUT019,402.8568661
DRH15,OUT049,712.1856341
FDD04,OUT027,3824.489673
FDQ01,OUT046,3853.436342
FDF28,OUT035,2042.348482
FDD22,OUT010,310.2311414
FDY19,OUT046,1820.812052
FDN33,OUT035,1476.634006
FDV36,OUT035,2055.571838
FDW01,OUT010,296.1129827
FDJ28,OUT049,3012.597545
FDB17,OUT035,2841.584873
FDM40,OUT049,2132.547841
FDV46,OUT045,1954.121928
FDQ44,OUT049,1959.13725
NCD42,OUT046,682.3130656
DRH37,OUT046,2611.367933
FDR10,OUT018,2229.403937
NCD06,OUT027,1312.926334
FDI53,OUT046,2502.32713
FDG16,OUT035,3457.350193
DRB25,OUT046,1642.674525
FDY09,OUT046,2811.55678
FDX48,OUT045,2375.288179
FDC03,OUT010,414.2445941
FDT47,OUT035,1584.452721
FDW44,OUT027,4437.457766
FDT24,OUT017,1224.452461
FDT12,OUT019,530.0193473
NCS38,OUT035,1864.872493
FDO39,OUT035,3073.40324
FDA13,OUT046,656.4789412
FDO48,OUT035,3747.063029
DRJ01,OUT017,2502.32713
FDD53,OUT018,422.5219143
NCT05,OUT049,4007.162671
FDQ51,OUT045,663.0339264
FDU60,OUT013,2615.857618
FDC59,OUT046,992.0584295
FDP36,OUT035,804.2478364
NCM19,OUT017,1640.526728
FDL16,OUT035,659.5158211
FDE50,OUT018,2692.235103
NCR18,OUT013,624.671689
NCD30,OUT035,1557.881567
FDH31,OUT013,1586.004036
FDD56,OUT019,355.2334225
FDC47,OUT049,3696.068996
FDZ21,OUT045,1409.809951
FDM01,OUT049,1642.674525
FDF24,OUT013,1269.111812
FDW23,OUT017,651.8205467
FDY52,OUT018,783.2956744
DRH37,OUT027,4100.794152
DRO47,OUT027,2573.053688
FDR25,OUT049,3950.454512
FDQ24,OUT027,5804.134181
DRJ51,OUT018,3338.254972
NCU06,OUT035,3905.174373
NCV18,OUT018,1157.344384
NCC06,OUT027,3331.07006
FDZ01,OUT018,1369.47328
FDT14,OUT017,1931.351137
FDD11,OUT019,613.3045897
FDN09,OUT017,3731.848139
NCO18,OUT010,357.4799063
FDZ50,OUT045,2971.344081
FDS44,OUT013,3736.291463
FDI36,OUT045,2959.360403
FDA26,OUT010,456.7692798
NCY53,OUT049,1726.923216
FDF32,OUT049,3253.100374
FDF59,OUT010,243.8568981
FDB20,OUT046,1285.255174
DRH11,OUT035,884.0923736
FDT03,OUT049,3002.627133
NCH06,OUT035,3867.247434
FDR55,OUT049,3000.447367
FDI10,OUT035,2842.393865
FDZ12,OUT045,2083.323129
FDM12,OUT049,3000.447367
DRB25,OUT045,1583.872996
NCS41,OUT013,3039.032207
NCT53,OUT049,2500.301457
NCD55,OUT013,622.1289361
FDY08,OUT049,2132.547841
NCP55,OUT049,841.8709737
FDA33,OUT013,2414.227347
FDQ33,OUT013,2416.375143
FDE45,OUT027,4585.663874
FDT26,OUT013,1969.972114
NCV53,OUT049,3784.513685
FDK60,OUT027,2363.275329
NCJ29,OUT046,1285.377298
FDI15,OUT045,3962.401488
FDX21,OUT013,1642.674525
FDV49,OUT019,548.2463467
DRO59,OUT046,1288.84472
FDZ14,OUT045,1906.23097
FDP32,OUT027,3319.9945
FDC33,OUT017,3000.447367
FDT14,OUT010,233.3900987
NCN54,OUT027,2176.066677
FDR57,OUT027,3863.999494
DRK12,OUT046,547.7556553
FDX52,OUT049,2998.299571
FDX08,OUT010,367.8692303
FDP10,OUT010,197.7993949
NCP50,OUT045,1241.271238
NCL06,OUT013,3956.644921
FDP25,OUT013,3302.980327
FDE53,OUT013,1646.769665
FDL27,OUT017,1070.997924
FDC35,OUT049,3291.907468
DRJ47,OUT010,337.3397794
FDD16,OUT018,1083.005383
NCN42,OUT049,2428.525321
FDC38,OUT027,3340.277298
NCO07,OUT045,3233.302021
FDQ20,OUT049,642.6931586
FDI32,OUT046,1822.959849
FDN20,OUT010,351.978922
DRJ51,OUT027,5712.661736
FDU08,OUT045,1455.828588
DRN37,OUT019,419.5482262
FDD05,OUT010,254.9324578
FDW15,OUT046,2411.549936
FDI52,OUT046,2001.244828
DRM11,OUT049,3971.913096
NCO06,OUT045,530.0847564
FDU38,OUT049,3008.864295
FDU59,OUT018,2316.87618
FDJ10,OUT046,2001.244828
FDM13,OUT049,1999.097032
NCJ30,OUT019,358.5209982
FDM45,OUT018,1862.624407
FDP36,OUT045,733.1790467
NCD30,OUT010,197.0791019
FDN48,OUT017,1458.325935
FDY32,OUT049,2502.32713
FDU47,OUT046,2133.927135
FDF17,OUT019,410.4278304
FDP34,OUT017,2502.32713
FDA47,OUT049,2502.32713
DRD27,OUT027,2399.197086
FDW38,OUT045,805.6600079
FDZ15,OUT019,188.8565181
FDZ03,OUT027,5027.221757
NCN19,OUT049,3006.379161
FDG02,OUT035,3054.289006
FDS31,OUT035,3082.161533
FDW43,OUT019,505.0252416
FDZ47,OUT010,187.5048435
FDO57,OUT017,2502.32713
NCL07,OUT013,627.7638201
NCV42,OUT013,1637.576107
FDP40,OUT017,1726.801092
FDP48,OUT019,405.0046624
FDH21,OUT017,2497.228712
NCP02,OUT049,901.2187605
FDK24,OUT049,736.3845725
FDC41,OUT045,1136.126523
FDF08,OUT017,1324.662304
FDO49,OUT017,766.0915598
FDS56,OUT027,5960.190847
FDX46,OUT018,789.8086383
FDQ07,OUT013,3360.048322
FDC32,OUT010,183.4791715
FDT21,OUT019,508.8934322
FDG58,OUT045,2378.85493
FDW14,OUT049,1276.283256
DRA12,OUT027,3317.846704
FDV27,OUT013,1307.878283
DRD25,OUT013,1728.948889
DRF48,OUT027,5014.082766
FDX24,OUT017,1465.171941
DRJ51,OUT046,3704.485923
FDE45,OUT045,2739.531895
FDE14,OUT046,1642.234501
FDG53,OUT045,1940.295503
FDT08,OUT046,2414.227347
DRC27,OUT027,5748.440879
FDG20,OUT035,2816.641494
FDC21,OUT046,1640.526728
FDV31,OUT018,2613.650977
FDB58,OUT045,2096.182034
FDV23,OUT046,2002.624122
FDA25,OUT019,192.1632381
FDC15,OUT046,2472.39322
FDU47,OUT049,2002.624122
FDE23,OUT013,782.0399894
FDS08,OUT013,2798.333424
FDW03,OUT027,2638.689948
FDJ60,OUT018,2228.781307
FDM34,OUT017,1999.906023
FDW33,OUT013,1642.674525
FDZ40,OUT013,832.2466744
FDE33,OUT018,1083.005383
NCC06,OUT010,251.064751
FDU11,OUT046,1880.385081
FDL44,OUT017,2508.258924
NCZ29,OUT017,2001.366952
FDG28,OUT010,514.3421158
FDL12,OUT018,717.5390737
FDD52,OUT017,1612.740615
FDO15,OUT013,1072.361238
NCN29,OUT027,1359.596969
FDW36,OUT013,1640.526728
FDB21,OUT046,3736.291463
FDZ28,OUT013,1999.097032
FDY10,OUT035,1864.063502
DRG39,OUT017,740.4737653
FDN28,OUT013,1637.576107
FDV15,OUT035,1675.019885
DRI13,OUT035,3470.839176
FDH20,OUT046,1514.630117
FDY51,OUT013,3302.356842
FDE16,OUT013,3302.983028
FDX40,OUT018,476.3469
FDC48,OUT018,1083.918727
FDS14,OUT046,2369.877269
FDX56,OUT017,3291.907468
FDI10,OUT046,2800.48122
FDI14,OUT013,2137.206236
DRM48,OUT013,590.8831135
NCH07,OUT027,4102.941948
FDY26,OUT013,3280.80981
FDD02,OUT027,2607.975628
FDM12,OUT046,3000.447367
DRF01,OUT010,313.177341
FDV36,OUT046,2012.320388
DRI59,OUT013,3632.073683
FDV03,OUT018,2156.467908
FDO39,OUT017,3060.15216
NCB07,OUT018,2729.04934
FDH38,OUT027,2609.074799
FDZ13,OUT035,763.242397
NCZ30,OUT046,2012.320388
NCA06,OUT035,600.5828724
FDB04,OUT049,1290.699424
FDN50,OUT013,1469.227266
NCG06,OUT049,3967.720481
NCY17,OUT018,507.6097594
FDC23,OUT046,2812.631398
FDK33,OUT049,3292.10355
FDR03,OUT049,3294.087233
FDZ07,OUT045,980.4763343
FDO38,OUT013,1281.160997
FDS59,OUT046,1641.906022
DRM11,OUT019,553.2604301
FDX52,OUT027,5014.082766
DRJ35,OUT018,646.7896183
NCP53,OUT046,3782.102735
FDW15,OUT019,311.777029
DRI47,OUT045,2373.313338
DRZ11,OUT035,2017.405102
FDS02,OUT013,3008.864295
DRD49,OUT018,3324.145186
FDW38,OUT049,742.3344165
FDR21,OUT019,355.2334225
FDE40,OUT013,953.3719478
FDI02,OUT045,1609.812706
FDQ04,OUT045,607.0453984
FDY14,OUT017,4042.452462
NCT54,OUT046,1510.534976
DRD25,OUT017,1642.674525
DRE01,OUT045,3648.263238
FDJ12,OUT010,408.2800342
NCZ05,OUT049,1640.648852
DRB25,OUT019,239.3413678
NCC31,OUT045,2455.675779
FDM16,OUT045,1189.521061
DRG11,OUT049,1625.887586
FDV24,OUT027,3851.849316
FDV43,OUT046,653.2886817
FDG05,OUT018,2174.009896
FDV23,OUT010,282.1066816
FDI58,OUT018,1237.285527
FDQ11,OUT017,3955.306116
FDC05,OUT027,5016.230563
FDF40,OUT013,3850.333486
FDU02,OUT018,3338.254972
FDT32,OUT013,2998.299571
NCF06,OUT017,3968.795099
FDT46,OUT013,747.9852057
FDR58,OUT010,181.2686874
FDY04,OUT046,2500.179333
FDT58,OUT045,2570.199656
FDE46,OUT049,2428.525321
DRH11,OUT017,836.5658405
DRI51,OUT046,2781.800727
FDC35,OUT017,3291.907468
FDP45,OUT035,3931.030812
FDC45,OUT017,2812.159849
FDU01,OUT045,2962.521571
FDJ53,OUT010,243.8568981
FDJ46,OUT017,2798.333424
FDX07,OUT013,3012.597545
NCI30,OUT049,3796.384838
FDE47,OUT027,3317.846704
FDV48,OUT045,1277.686834
FDN16,OUT019,187.5048435
FDM52,OUT013,2427.450703
FDA32,OUT027,5286.674884
FDH05,OUT017,3696.068996
FDW25,OUT010,242.1205742
FDQ09,OUT046,1820.812052
NCM17,OUT010,91.94639461
DRM59,OUT046,2431.643318
FDV47,OUT027,2182.38973
DRE15,OUT035,1175.672972
FDS25,OUT010,243.9997623
NCZ05,OUT018,1417.460648
NCV05,OUT019,312.6106373
DRM37,OUT046,3000.447367
FDV58,OUT027,5016.230563
FDN22,OUT027,5826.980491
NCO06,OUT049,589.2426899
FDT56,OUT019,108.2391907
FDM02,OUT013,1321.390855
FDA09,OUT046,2937.321229
NCC06,OUT035,2055.571838
NCL54,OUT049,2800.48122
NCB55,OUT017,851.6266303
FDB12,OUT017,1642.674525
NCA54,OUT049,2798.333424
NCS38,OUT049,1822.959849
FDC02,OUT049,3909.652033
FDK44,OUT019,355.2334225
FDE16,OUT035,3431.434281
NCS05,OUT035,2122.465554
FDZ59,OUT045,2579.066246
FDI20,OUT017,3284.023959
FDQ14,OUT046,2384.293437
FDF53,OUT017,2937.321229
FDW25,OUT017,1315.828432
NCQ43,OUT010,239.3413678
FDX52,OUT013,2998.299571
FDE28,OUT045,3658.548782
FDN15,OUT017,2009.642977
FDO28,OUT017,1879.005788
FDQ33,OUT045,2368.569386
FDM22,OUT010,110.2237219
FDJ03,OUT017,712.1856341
FDI16,OUT045,835.5939177
FDI09,OUT027,5701.670543
FDX55,OUT013,3284.023959
FDS23,OUT027,3321.373794
DRC12,OUT045,2939.498042
FDH41,OUT049,3297.850384
FDN01,OUT013,2800.48122
FDV55,OUT045,2355.425818
NCJ19,OUT013,832.7935989
NCY29,OUT010,115.4669656
FDP03,OUT018,1773.231417
FDZ52,OUT045,1594.868767
FDH31,OUT010,203.7560591
FDQ19,OUT018,3322.420027
FDS15,OUT035,1700.772256
FDN32,OUT017,3053.208057
FDH32,OUT049,1530.323607
FDF33,OUT017,1647.844283
FDJ22,OUT046,2998.299571
FDG56,OUT010,138.375336
FDC05,OUT046,3000.447367
FDK09,OUT013,3696.068996
NCV29,OUT045,2792.197441
NCC43,OUT019,516.3270746
NCA42,OUT049,2513.402689
FDC10,OUT046,1822.959849
FDC16,OUT013,1289.059085
NCL17,OUT013,2131.33116
FDA51,OUT035,1809.186213
FDW01,OUT017,2418.885741
NCF30,OUT045,1953.439071
FDN49,OUT013,638.3593432
FDY20,OUT045,1373.180453
FDC15,OUT045,2338.635476
FDY24,OUT046,791.0006093
NCG43,OUT017,1465.171941
FDA48,OUT013,3592.704995
NCF55,OUT017,601.0893157
FDL38,OUT049,1364.33343
NCQ29,OUT018,3562.703757
FDC34,OUT017,2502.32713
FDP36,OUT027,1351.074955
FDN50,OUT010,197.7694374
FDO23,OUT049,1461.853025
FDT56,OUT013,797.7254107
FDT13,OUT027,5033.039135
FDZ03,OUT013,3008.864295
FDQ03,OUT010,536.3841398
FDU44,OUT045,2451.663349
FDD03,OUT049,3704.485923
NCH30,OUT013,1727.610084
FDS60,OUT010,353.0856263
FDG08,OUT046,2800.48122
FDX38,OUT017,691.5926998
FDD22,OUT017,1822.959849
FDW51,OUT013,3308.092554
FDL09,OUT017,2800.48122
FDZ60,OUT045,1617.289432
NCH07,OUT046,2502.32713
NCQ41,OUT049,3050.965117
FDW04,OUT049,1999.097032
FDI08,OUT027,5842.208853
FDR19,OUT019,357.407384
FDV13,OUT046,1324.077705
FDB52,OUT017,3863.707331
FDZ48,OUT027,2637.272218
NCO14,OUT049,730.425027
FDZ50,OUT013,3008.864295
FDN27,OUT019,217.347225
FDQ60,OUT013,2001.244828
FDR49,OUT017,746.7779383
DRJ35,OUT027,1727.142173
DRI49,OUT017,1291.431941
FDB47,OUT017,3291.907468
FDP37,OUT010,230.087523
FDR26,OUT049,2781.800727
FDY31,OUT019,291.4545882
FDC11,OUT045,1362.894909
DRP47,OUT035,4029.401006
NCY54,OUT018,2613.650977
FDR27,OUT046,2017.429915
FDQ21,OUT019,241.7091018
NCQ29,OUT035,4090.018544
FDJ02,OUT046,2443.879847
FDE21,OUT018,1597.484442
FDM39,OUT046,2796.216895
FDZ01,OUT017,1646.284294
NCB19,OUT018,1209.566225
FDU03,OUT046,3057.242966
FDP27,OUT049,3016.632453
DRF01,OUT045,2368.569386
FDM03,OUT049,1658.859611
FDV01,OUT046,2421.033538
FDS16,OUT046,2415.036338
FDO45,OUT035,1418.080864
NCX06,OUT035,2992.722856
FDP13,OUT046,656.4789412
NCR38,OUT018,3451.388632
FDA01,OUT013,796.2070388
FDT26,OUT017,1791.687134
FDD44,OUT027,5924.411704
FDB26,OUT013,833.9544472
FDP45,OUT019,514.1792784
NCP55,OUT046,829.1461387
FDT23,OUT017,1292.811234
FDO51,OUT045,615.6798714
FDA44,OUT046,862.7230359
NCJ31,OUT018,3324.145186
FDX37,OUT045,1528.295376
NCD18,OUT049,3745.674564
FDN40,OUT027,3851.849316
FDL33,OUT017,3000.447367
DRF48,OUT035,3041.551021
FDW08,OUT035,1658.834799
FDX39,OUT018,2983.16065
FDB38,OUT049,2503.830977
FDY46,OUT018,2726.901544
NCB06,OUT049,2502.449253
FDA34,OUT035,2855.882847
FDA35,OUT045,1920.198082
FDQ07,OUT035,3457.350193
FDU32,OUT045,1953.518859
FDU26,OUT013,1954.746954
FDU13,OUT010,425.531575
FDO09,OUT035,4064.14405
FDW03,OUT019,186.8169908
FDB38,OUT013,2518.061084
FDL26,OUT010,319.2947043
NCN43,OUT045,1947.167169
FDH08,OUT045,3727.567051
NCC31,OUT019,336.6277667
FDH14,OUT035,2047.006876
FDL40,OUT017,1515.233186
FDD20,OUT035,2056.646456
NCV53,OUT035,3984.482454
FDD16,OUT045,1118.953985
FDP24,OUT035,2003.197691
FDQ25,OUT045,2767.699189
FDM38,OUT035,827.6385139
NCT18,OUT010,359.6277025
FDM34,OUT049,1999.906023
DRH37,OUT010,329.058189
NCE07,OUT013,2257.940715
FDG12,OUT013,1831.870979
FDB59,OUT010,436.2869941
FDS10,OUT018,2533.304862
FDN21,OUT010,356.9257346
FDM02,OUT045,1297.095294
FDO44,OUT049,1728.948889
NCN17,OUT017,1640.648852
FDH16,OUT018,1235.137731
FDL44,OUT046,2508.258924
FDY47,OUT017,2000.476326
DRI39,OUT046,823.4188695
NCX54,OUT018,1417.338524
FDE59,OUT046,602.4612923
FDO46,OUT045,2964.08156
DRE13,OUT046,1313.800742
FDW14,OUT013,1335.953399
FDF35,OUT046,1642.674525
FDO50,OUT019,243.4687707
DRF49,OUT017,1822.959849
FDT60,OUT049,2001.244828
FDP38,OUT045,698.6103732
FDA31,OUT027,4439.605563
FDY52,OUT010,134.9460352
FDD03,OUT027,5712.661736
FDN52,OUT018,1183.259247
FDU20,OUT010,213.7394852
FDD22,OUT035,1684.587169
NCB55,OUT019,129.8387503
FDN27,OUT045,1759.333113
FDD16,OUT013,1270.325836
FDW48,OUT046,1279.950135
DRN35,OUT045,576.3166985
FDX25,OUT049,2915.978766
DRD49,OUT049,3696.068996
FDE21,OUT019,213.7394852
FDN44,OUT035,2557.728757
DRC01,OUT049,736.8561215
NCK30,OUT046,3843.304123
FDU39,OUT013,837.3578506
FDB49,OUT013,1579.487889
FDS12,OUT045,1975.859736
FDR57,OUT018,2235.622321
FDX22,OUT027,5309.659192
FDC60,OUT013,1390.608253
NCE42,OUT049,3739.927729
NCK42,OUT049,3298.321933
DRE01,OUT017,3696.068996
FDE57,OUT018,1858.134831
DRK59,OUT019,522.4412123
FDB10,OUT027,5738.258677
FDQ25,OUT046,2816.215174
FDY26,OUT017,3280.80981
FDG28,OUT049,3731.848139
FDM14,OUT049,1626.50182
NCH29,OUT049,1582.560634
FDD48,OUT049,1817.861431
FDC17,OUT045,3245.256117
DRH49,OUT027,2181.452231
FDN44,OUT018,2235.622321
FDC29,OUT045,1778.539004
DRK01,OUT019,181.2686874
FDD48,OUT017,1817.861431
FDB59,OUT013,3266.117808
FDY45,OUT010,507.8421688
FDX60,OUT035,1323.411451
FDT09,OUT010,256.0070758
DRB24,OUT018,2165.986333
FDL13,OUT035,3904.365381
FDN16,OUT035,1683.778178
FDK57,OUT013,2001.244828
FDO22,OUT027,2181.92378
FDC57,OUT010,405.0046624
FDZ13,OUT027,1346.01358
FDW27,OUT013,2432.56023
FDX10,OUT049,620.2096793
FDY08,OUT018,1862.624407
FDA49,OUT017,1329.320698
FDC32,OUT018,1321.85331
FDO04,OUT035,879.2803044
NCZ54,OUT013,2502.32713
FDY40,OUT045,718.7976203
FDW36,OUT045,1591.302016
FDE11,OUT017,3000.447367
DRE37,OUT045,2952.64161
NCK19,OUT017,3000.447367
FDT19,OUT035,2816.641494
FDE56,OUT045,980.4763343
FDZ57,OUT010,241.7091018
FDB35,OUT035,1501.577385
FDF09,OUT010,71.26542678
FDO34,OUT046,2795.382802
FDA55,OUT046,3603.490349
NCM18,OUT035,1030.214706
FDJ20,OUT019,243.8568981
DRQ35,OUT019,227.0699593
FDG02,OUT013,3011.037556
NCU29,OUT018,2163.922699
FDL27,OUT027,1714.49556
NCA54,OUT035,2841.584873
FDJ32,OUT035,1025.376745
FDB21,OUT019,551.522387
FDR46,OUT035,2432.535417
FDZ32,OUT046,1640.526728
DRF36,OUT017,3012.597545
NCU54,OUT017,3291.907468
NCI31,OUT017,605.812452
DRA59,OUT035,3016.607641
NCC55,OUT045,557.6285785
